lPOPE,rST
rFP,rTT
rPTRI,rTT
rCAC,rTT
rPCAL,rTT
rIT,rTT
rBSTS,rTT
lMOF,rTT
lPSTC,rTT
lCUN,rTT
rFP,lLOF
rPOPE,lLOF
rRMF,lLOF
rSF,lLOF
rPARC,lLOF
rRAC,lLOF
rCAC,lLOF
rPC,lLOF
rISTC,lLOF
rPCUN,lLOF
rCUN,lLOF
lPOPE,lLOF
lSF,lLOF
lPARC,lLOF
lPCUN,lLOF
lCUN,lLOF
lPCAL,lLOF
lFUS,lLOF
lTP,lLOF
lMT,lLOF
lBSTS,lLOF
rPREC,lPORB
rRAC,lPORB
lPOPE,lPORB
lSP,lPORB
lFUS,lPORB
rPARC,lFP
rPC,lFP
rISTC,lFP
rSP,lFP
rIP,lFP
rFUS,lFP
rPARH,lFP
rTP,lFP
rBSTS,lFP
lCAC,lFP
lISTC,lFP
lLOC,lFP
lPARH,lFP
rPTRI,lMOF
rRMF,lMOF
rRAC,lMOF
rPCAL,lMOF
rLOCC,lMOF
rBSTS,lMOF
rTT,lMOF
lPOPE,lMOF
lPSTC,lMOF
lPCAL,lMOF
rFP,lPTRI
rPOPE,lPTRI
rSF,lPTRI
rCAC,lPTRI
rPC,lPTRI
rISTC,lPTRI
rIP,lPTRI
rLOCC,lPTRI
rLING,lPTRI
rST,lPTRI
LRMF,lPTRI
lPARC,lPTRI
lSMAR,lPTRI
lIP,lPTRI
lPCAL,lPTRI
lIT,lPTRI
rPTRI,lPOPE
rRAC,lPOPE
rCAC,lPOPE
rPC,lPOPE
rSP,lPOPE
rPARH,lPOPE
rIT,lPOPE
rMT,lPOPE
rST,lPOPE
lLOF,lPOPE
lPORB,lPOPE
lMOF,lPOPE
lPC,lPOPE
lSP,lPOPE
lLING,lPOPE
rCMF,LRMF
rCAC,LRMF
rPC,LRMF
rSMAR,LRMF
rCUN,LRMF
rENT,LRMF
lPTRI,LRMF
lISTC,LRMF
lLING,LRMF
lTP,LRMF
lMT,LRMF
